query,title,channel,channel_url,views,duration,url,brand_in_title
조선미녀 선크림,"광고❌ 화장품 개발자가 작정하고 깐 파데프리 선크림 8종 팩폭 (여름 베이스, 땀 테스트💦, 커버력, 지속력)",스칼렛 언니,https://www.youtube.com/channel/UCR8th9vv4cSnfoY-Gx5hnbA,275031,890,https://www.youtube.com/watch?v=5dliUyN142k,False
조선미녀 선크림,[SUB] 2026 선크림 왕중왕전🔥 결국 1등은 이겁니다! (22개 비교) 2026 Sunscreen Showdown🔥 The Ultimate Winner Is This One!,소살 Sora Salon,https://www.youtube.com/channel/UCPkgjWwYOiMKqNJpwdA8lPA,317629,1036,https://www.youtube.com/watch?v=bDX4hpxXlYc,False
조선미녀 선크림,"[광고❌] 요즘 맨날 쓰는 파데프리 올리브영 선크림 & 비비크림 추천 [토리든 톤업선크림, 조선미녀 선세럼 베일커버, 쿼치 블레미쉬 밤]",별블리아 byulvelya,https://www.youtube.com/channel/UCSzTXeUBWhwgOSOuhfeC3xg,3510,331,https://www.youtube.com/watch?v=rpqwIXaJwHA,False
조선미녀 선크림,올영 품절각 NEW 톤업 선크림✨유분기 눈시림 화잘먹 싹 다 비교🧐 ⎮ 오늘도 찬스 EP199,오늘도 찬스 Everyday Chan's,https://www.youtube.com/channel/UC1EvL1p_Ov_8z7H9SHB_aug,25304,940,https://www.youtube.com/watch?v=gRJ9gXO8MUI,False
조선미녀 선크림,"선크림 밀리고 뜨는 이유, 선크림 탓 맞아요🤨 올리브영 선크림 피부타입별 추천",제나 dailyjenna,https://www.youtube.com/channel/UCV5Q_31yEqkV15Q-AHZWE5A,40627,964,https://www.youtube.com/watch?v=wY2KfOZYEsw,False
조선미녀 선크림,No광고❗️비비크림 7종 다 써봄!! 결론은 ‘이거’ 사세요.,Arang 아랑,https://www.youtube.com/channel/UCY2YdDn7zXtRbNR0fJ9V_YQ,99115,1445,https://www.youtube.com/watch?v=Iij5a2quAgY,False
조선미녀 선크림,[내돈내산] 파데프리 유명템 10종 싹 다 비교 완결판! (커버력·지속력·피부타입별 추천)🔥,소살 Sora Salon,https://www.youtube.com/channel/UCPkgjWwYOiMKqNJpwdA8lPA,102276,1081,https://www.youtube.com/watch?v=I2rrc8Nutaw,False
조선미녀 선크림,스타트업이 만든 브랜드가 아마존 1위까지 간 이유🥇| 뷰티 비하인드,팩토스퀘어 Factosquare,https://www.youtube.com/channel/UCU18sDBkH8hYgJP8Hqi6r7w,8217,400,https://www.youtube.com/watch?v=OU90jyKmHbk,False
조선미녀 선크림,[SUB]요청폭주🔥2026 톤업 선크림 왕중왕전🥇21개 장단점비교 정리 (광고X) Highly Requested 🔥 2026 Tone-Up Sunscreen Showdown,소살 Sora Salon,https://www.youtube.com/channel/UCPkgjWwYOiMKqNJpwdA8lPA,115467,1161,https://www.youtube.com/watch?v=BtHmub08FZY,False
조선미녀 선크림,해외에서 그렇게 핫하다며? 세계가 주목한 조선미녀 맑은쌀 선크림 ✈️,헤일리 HEILEY,https://www.youtube.com/channel/UCFYHXYWr2yzyUmSiduja_aQ,4601,298,https://www.youtube.com/watch?v=D5xuiGoisfc,False
조선미녀 선크림,"아마존 1위 💛조선미녀 맑은 쌀 선크림💛 선크림만 발랐는데 피부 광 실화야..? 👀, 올리브영선크림추천","소라답게 Daily, Sora ",https://www.youtube.com/channel/UC8cQLIODNNc07Vb_eWRSidQ,1113,208,https://www.youtube.com/watch?v=3hWVpc7rgKk,False
스킨1004 선크림,"내돈내산👌🏻수십통 비운 인생 선크림✨ 피부 노화 막는 핵심은 무조건 선크림이에요🔑 피부 타입별, 고민별 쏙쏙 골라드림 | 오늘도찬스 EP178",오늘도 찬스 Everyday Chan's,https://www.youtube.com/channel/UC1EvL1p_Ov_8z7H9SHB_aug,31567,764,https://www.youtube.com/watch?v=McCI42z6HhY,False
스킨1004 선크림,선크림 고민? 이 영상 하나로 끝‼️,연시 Yunse,https://www.youtube.com/channel/UCeB9L97iG06KNi6qeydbqPA,12216,420,https://www.youtube.com/watch?v=BRr0s7tA6t4,False
스킨1004 선크림,Comparative Analysis of Olive Young's Popular New Sunscreens🔥 Organic vs. Inorganic⁉️Find the Sun...,프리따 PRETTA,https://www.youtube.com/channel/UCs2H0t2ru8cslY_myI-6zqg,39615,641,https://www.youtube.com/watch?v=MoLErTq45lk,False
스킨1004 선크림,"선크림 밀리고 뜨는 이유, 선크림 탓 맞아요🤨 올리브영 선크림 피부타입별 추천",제나 dailyjenna,https://www.youtube.com/channel/UCV5Q_31yEqkV15Q-AHZWE5A,40627,964,https://www.youtube.com/watch?v=wY2KfOZYEsw,False
스킨1004 선크림,선크림..개쳐발렸죠!?☀요즘 HOT한 올리브영 선세럼,타라재,https://www.youtube.com/channel/UC26RKCp5GM9XxygDjikvtxw,32714,455,https://www.youtube.com/watch?v=4FZdR1UcwQI,False
스킨1004 선크림,발라도 여드름 안 나던 선크림 4가지 추천,준돌,https://www.youtube.com/channel/UCT3XCWBiNy-mnS0awYq_trw,34158,855,https://www.youtube.com/watch?v=V-IHRP1m76I,False
스킨1004 선크림,스킨1004 센텔라 에어핏 선크림 하우투유즈,SKIN1004 Korea,https://www.youtube.com/channel/UCCRqP9LF4DXBypTg3s-tNXw,1445,29,https://www.youtube.com/watch?v=BC6ICjWSw9o,False
스킨1004 선크림,선크림 100개 넘게 써보고 만든 선크림 티어리스트,스완SWAN_현실남자관리,https://www.youtube.com/channel/UChaTUCM7bPBTJaIZQ83PNwQ,355079,1054,https://www.youtube.com/watch?v=0B18b5qx1ac,False
스킨1004 선크림,[SUB] 2026 선크림 왕중왕전🔥 결국 1등은 이겁니다! (22개 비교) 2026 Sunscreen Showdown🔥 The Ultimate Winner Is This One!,소살 Sora Salon,https://www.youtube.com/channel/UCPkgjWwYOiMKqNJpwdA8lPA,317629,1036,https://www.youtube.com/watch?v=bDX4hpxXlYc,False
스킨1004 선크림,돈 낭비 막아드립니다...광기의 선크림 40개 리뷰,뷰드름 유튜버 인씨,https://www.youtube.com/channel/UCrlUlicedicJ5mlibqC62Eg,137743,4147,https://www.youtube.com/watch?v=D8zDRL_QYFc,False
스킨1004 선크림,(Advertisement❌) ⭐The key to a good winter skin⭐ Moisturizing sunscreen recommendations (Joseon B...,찌니뷰티,https://www.youtube.com/channel/UCwXb4wWwhFNYHedz_g9Q8qw,3186,534,https://www.youtube.com/watch?v=NPrwop816Jc,False
스킨1004 선크림,This video settles the 2026 sunscreen recommendations🔥🔥🔥 A sunscreen developer delivers the harsh...,심톨 𝐒𝐈𝐌𝐓𝐎𝐇𝐋,https://www.youtube.com/channel/UCgRElRhf8PWv95nqExiQXHA,24473,944,https://www.youtube.com/watch?v=FWgW54grBQM,False
스킨1004 선크림,스킨1004 센텔라 에어핏 선크림 인터뷰,SKIN1004 Korea,https://www.youtube.com/channel/UCCRqP9LF4DXBypTg3s-tNXw,316,80,https://www.youtube.com/watch?v=FP6wrAWZR-A,False
스킨1004 선크림,Doctor With Youthful Skin Reveals: My TOP 6 Skin-Boosting Sunscreens for 2025! (Actually Tested!),동네 의사 이상욱,https://www.youtube.com/channel/UC0TR0Ciw0rQSJzgU5NiwvRQ,340164,933,https://www.youtube.com/watch?v=HKRgghQ3O9Q,False
스킨1004 선크림,"스킨1004선크림 추천, 따끈따끈 신상~! 가성비 TOP5",세상의중심,https://www.youtube.com/channel/UClDXiOQNEh2IzeBXKcsNV6g,21,54,https://www.youtube.com/watch?v=3I5uifVda1A,False
스킨1004 선크림,“No Brand. No Bias. Just Sunscreen.”| Results of test of 10 types of OliveYoung sunscreens by Dr.DTS,피알남 피부과전문의 김홍석,https://www.youtube.com/channel/UC908f2Qj4Jz2bs9XzDdPMLg,53291,1165,https://www.youtube.com/watch?v=FuIp4gi-jVw,False
스킨1004 선크림,No Ads❌ I’ve Picked Out Only the Sunscreens Worth Your Money,나카플로,https://www.youtube.com/channel/UCD-r9j4G4BI97QHqz3kN-Sw,22154,3159,https://www.youtube.com/watch?v=Fjw7qQ5KB6o,False
스킨1004 선크림,여름철 외모 상승 피부 루틴 (트러블 싹 잡힙니다🫡),호박스Hobox,https://www.youtube.com/channel/UCn7Ifm7sq_IIMivtzZ-LtnA,31277,580,https://www.youtube.com/watch?v=zWz7V8gkeNI,False
스킨1004 선크림,"(*Eng) 2024 선크림 1위는?🥇성분, 기능, 화잘먹 업그레이드템 추천 I Best Sunscreens by Directorpi",디렉터 파이,https://www.youtube.com/channel/UCqrNqg3UgVoD3Sa-F_TxuSA,959977,1547,https://www.youtube.com/watch?v=ToU4W1FJ4-w,False
스킨1004 선크림,1위라고 그냥 사세요? 배신감 드는 선크림 솔직 폭로전.,단이 DANI,https://www.youtube.com/channel/UCxAdlKnB5u0a7A-iqRa5jYw,13129,1411,https://www.youtube.com/watch?v=BRvINdqicno,False
달바 선크림,"선크림 아무거나 써? 피부별 선크림 추천👍🏻 (수부지, 건성, 쿨톤보정 톤업 선크림 등 달바 5종 비교&리뷰) | 민스코 minsco",Minsco 민스코,https://www.youtube.com/channel/UCTQGAYPtbnCEfW9IGx65kiw,124178,847,https://www.youtube.com/watch?v=vO4tDmyuTbQ,False
달바 선크림,달바 선크림 2종 비교!촉촉한 여름선크림 추천! 워터풀 마일드 선크림 vs 워터풀 에센스 선크림,금율,https://www.youtube.com/channel/UCOx60ncKTGfi3TiAUFgxOJQ,37717,285,https://www.youtube.com/watch?v=3yPyl1-Y_rs,False
달바 선크림,달바 워터풀 톤업 선크림 사용후기 #달바 #달바러버 #달바선크림,동글패밀리 Dongle Family,https://www.youtube.com/channel/UCw7irzRqWs26duKDCyrh67A,18321,130,https://www.youtube.com/watch?v=i-zjO_ir9wc,False
달바 선크림,"(Eng) 2026 선크림 1위는?🥇48종 비교 추천 🔥더마, 무기, 유기, 톤업 최고의 제품은?  성분, 기기 측정 결과 I Best Sunscreens by Directorpi",디렉터 파이,https://www.youtube.com/channel/UCqrNqg3UgVoD3Sa-F_TxuSA,157668,1522,https://www.youtube.com/watch?v=_AQnAKA1w7o,False
달바 선크림,톤업 선크림 장인 달바! 역대급 신상 선크림이 나왔다고?! 달바 워터풀 톤업 선크림 퍼플 💜,헤일리 HEILEY,https://www.youtube.com/channel/UCFYHXYWr2yzyUmSiduja_aQ,42956,282,https://www.youtube.com/watch?v=JHeXcGIly0s,False
달바 선크림,"브랜드 관계자 시청금지🚫 올영 선크림 13종 UV 테스트🔥 자차 안 되는 유명 제품 걸러드림;; (지성, 여드름, 민감성,유기자차,무기자차,혼합자차,이지워셔블,화잘먹,파데프리)",조말랭Jomalraeng,https://www.youtube.com/channel/UCYdYEVp2t0zD5xJu0hKWAgw,96382,1539,https://www.youtube.com/watch?v=rhQrmiA_t-Q,False
달바 선크림,d'Alba Vita Anti-Aging Sunscreen | Brightening Sunscreen with Vitamin C Capsules for Reducing Sur...,d'Alba,https://www.youtube.com/channel/UC5aDl92qZxBDGphaeAVLfCw,106,257,https://www.youtube.com/watch?v=MVULsfRo4PM,False
달바 선크림,선크림 100개 넘게 써보고 만든 선크림 티어리스트,스완SWAN_현실남자관리,https://www.youtube.com/channel/UChaTUCM7bPBTJaIZQ83PNwQ,355079,1054,https://www.youtube.com/watch?v=0B18b5qx1ac,False
달바 선크림,[SUB] 2026 선크림 왕중왕전🔥 결국 1등은 이겁니다! (22개 비교) 2026 Sunscreen Showdown🔥 The Ultimate Winner Is This One!,소살 Sora Salon,https://www.youtube.com/channel/UCPkgjWwYOiMKqNJpwdA8lPA,317629,1036,https://www.youtube.com/watch?v=bDX4hpxXlYc,False
달바 선크림,A review of 8 types of sunscreens from Olive Young that I bought with my own money🔥 If you're hav...,민베리 Minberry,https://www.youtube.com/channel/UCa6EsGl8QGAtNLe773lNbHA,29991,1305,https://www.youtube.com/watch?v=Lp712bOdA9c,False
달바 선크림,화잘먹 산뜻촉촉 선크림 찾았다면 여기입니다🌞 유형별 다예픽 Best 3 달바 선크림! (달바 마켓공지),다예 Daily Daye,https://www.youtube.com/channel/UCANG9nPHHhmyOtMVk0bWgaA,21512,651,https://www.youtube.com/watch?v=s9x75En8FmY,False
달바 선크림,Why do pores and bumps become more visible when you put on makeup in the summer? Cheongdam Shop w...,헤메코-뷰티 전문가들의 이야기,https://www.youtube.com/channel/UC9SxIMTbO5pf97hCV0Ta1PQ,81489,901,https://www.youtube.com/watch?v=qHM1pEbU1HA,False
달바 선크림,너무나도 기다린 신상 톤업선크림 탈탈 비교합니다🤔제일 좋은 1등은??? | 오늘도 찬스 EP151,오늘도 찬스 Everyday Chan's,https://www.youtube.com/channel/UC1EvL1p_Ov_8z7H9SHB_aug,77941,904,https://www.youtube.com/watch?v=cZ3q1zADDsU,False
달바 선크림,달바 톤업 선크림 찐 솔직 후기! 핑크빛 피부톤업 효과 있을까?,템헌터스,https://www.youtube.com/channel/UCTMVUjxa1akgcc3hRX6tf8g,166,78,https://www.youtube.com/watch?v=tgYHTK0dsQE,False
달바 선크림,d'Alba Tone-Up Sunscreen Purple | Triple-Function Hybrid Sunscreen (Physical & Chemical),d'Alba and 토롱 TOERONG,,227,323,https://www.youtube.com/watch?v=bqmfrcFzjL8,False
달바 선크림,사계절 촉촉하게 사용하는 달바 비건 에센스 선크림,길로라 Laura Gil,https://www.youtube.com/channel/UCb63kXPqXOADR_y2HL9ti9A,1611,87,https://www.youtube.com/watch?v=ATsUy7F10cI,False
달바 선크림,"d'Alba l 달바 with 미요시 아야카 ""FIND YOUR COLOR"" 프리미엄 비건, 톤업 선크림 (16:9)",d'Alba,https://www.youtube.com/channel/UC5aDl92qZxBDGphaeAVLfCw,3590438,26,https://www.youtube.com/watch?v=Qkciabj5rqQ,False
달바 선크림,광고❌ 선크림 고민 끝! 깐깐한 화장품 개발자가 싹- 거른 꿀템 (올영 베스트템·유명템·숨은꿀템),스칼렛 언니,https://www.youtube.com/channel/UCR8th9vv4cSnfoY-Gx5hnbA,28163,1560,https://www.youtube.com/watch?v=bhc9L9E2kFw,False
달바 선크림,"나만 알 수 없어서 공개하는 홍조의 모든 것✍🏻 예민해진 피부 이렇게 진정시켜보세요🧴ㅣ 효과 본 제품 추천, 민감성 집중케어 법, 홍조커버 선크림",임보라,https://www.youtube.com/channel/UCA1GLnIr2FL43PtWLmwhDvQ,54107,1032,https://www.youtube.com/watch?v=0J-WBlD1nBw,False
달바 선크림,톤업 선크림? 그냥 이거 사세요... 겁나 현실적인😲톤업 선크림 8개 날것의 리뷰..🔥,뷰드름 유튜버 인씨,https://www.youtube.com/channel/UCrlUlicedicJ5mlibqC62Eg,204841,882,https://www.youtube.com/watch?v=mIjvbAgyYt4,False
